Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.686,309.686,screen bright,222.017609632
0,56.424,56.424,wifi running,0.116910528
56.424,58.203,1.7790000000000035,wifi scan,0.32437574400000063
58.203,175.49,117.287,wifi radio,143.38101176
175.49,184.588,9.097999999999985,wifi running,0.01885105599999997
184.588,309.686,125.09799999999998,wifi radio,152.92980304
306.183,309.686,3.502999999999986,gps,0.5371079839999978
1.016,309.686,308.66999999999996,audio,51.1651392
1.016,302.035,301.019,audio,49.89690944000001
307.858,309.686,1.8279999999999745,audio,0.30300927999999583

