Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.684,309.684,screen bright,222.016175808
0,15.803,15.803,wifi running,0.032743816
15.803,17.28,1.4770000000000003,wifi scan,0.2693102720000001
17.28,177.437,160.157,wifi radio,195.78872936000002
177.437,185.606,8.168999999999983,wifi running,0.016926167999999964
185.606,309.684,124.07800000000003,wifi radio,151.68287344000004
306.196,309.684,3.4879999999999995,gps,0.5348080639999999
1.014,309.684,308.67,audio,51.165139200000006
1.014,302.064,301.05,audio,49.90204800000001
308.316,309.684,1.3680000000000518,audio,0.22675968000000862

