Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.751,309.751,screen bright,222.06420891199997
0,177.574,177.574,wifi radio,217.08066352000003
177.574,181.879,4.304999999999978,wifi running,0.008919959999999956
181.879,288.93399999999997,107.05499999999998,wifi radio,130.87259639999996
288.93399999999997,292.652,3.7180000000000177,wifi running,0.007703696000000037
292.652,309.751,17.09899999999999,wifi radio,20.903185519999987
305.611,309.751,4.139999999999986,gps,0.6347779199999979
1.088,309.751,308.66299999999995,audio,51.163978879999995
1.088,302.125,301.037,audio,49.89989312
307.961,309.751,1.7899999999999636,audio,0.296710399999994

