Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.805,309.805,screen bright,222.10292216
0,32.32,32.32,wifi running,0.06696704
32.32,33.908,1.588000000000001,wifi scan,0.28954956800000015
33.908,177.832,143.92399999999998,wifi radio,175.94421151999998
177.832,184.584,6.7520000000000095,wifi running,0.01399014400000002
184.584,309.805,125.221,wifi radio,153.08016808
306.306,309.805,3.4990000000000236,gps,0.5364946720000036
1.049,309.805,308.75600000000003,audio,51.17939456000001
1.049,302.145,301.096,audio,49.90967296000001
308.005,309.805,1.8000000000000114,audio,0.2983680000000019

