Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.757,309.757,screen bright,222.068510384
0,52.177,52.177,wifi running,0.10811074400000001
52.177,53.609,1.4320000000000022,wifi scan,0.2611051520000004
53.609,180.669,127.06,wifi radio,155.3283088
180.669,183.412,2.742999999999995,wifi running,0.00568349599999999
183.412,272.829,89.417,wifi radio,109.31049416
272.829,273.903,1.0740000000000123,wifi running,0.0022253280000000255
273.903,309.757,35.853999999999985,wifi radio,43.83079791999998
306.245,309.757,3.5120000000000005,gps,0.538487936
1.001,309.757,308.75600000000003,audio,51.17939456000001
1.001,302.075,301.074,audio,49.90602624000001
307.913,309.757,1.843999999999994,audio,0.30566143999999906

