Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,310.034,310.034,screen bright,222.26709500799998
0,14.638,14.638,wifi running,0.030329936000000002
14.638,16.643,2.005000000000001,wifi scan,0.36558368000000013
16.643,272.87,256.227,wifi radio,313.23238296
272.87,273.477,0.6069999999999709,wifi running,0.0012577039999999398
273.477,310.034,36.557000000000016,wifi radio,44.69020136000002
306.588,310.034,3.4459999999999695,gps,0.5283682879999954
1.026,310.034,309.008,audio,51.22116608
1.026,302.368,301.342,audio,49.950449920000004
308.162,310.034,1.872000000000014,audio,0.31030272000000236

