Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.812,309.812,screen bright,222.107940544
0,29.32,29.32,wifi running,0.06075104
29.32,31.084,1.7639999999999993,wifi scan,0.3216407039999999
31.084,177.605,146.521,wifi radio,179.11899208
177.605,184.605,7.0,wifi running,0.014504
184.605,309.812,125.20700000000002,wifi radio,153.06305336000003
305.676,309.812,4.136000000000024,gps,0.6341646080000036
1.061,309.812,308.75100000000003,audio,51.17856576000001
1.061,302.134,301.07300000000004,audio,49.90586048000001
308.004,309.812,1.8079999999999927,audio,0.2996940799999988

