Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.86,309.86,screen bright,231.25533492
0,49.786,49.786,wifi running,0.10738840200000001
49.786,51.095,1.3089999999999975,wifi scan,0.2484691439999995
51.095,181.938,130.843,wifi radio,166.51472708999998
181.938,184.58,2.6420000000000243,wifi running,0.005698794000000053
184.58,309.86,125.28,wifi radio,159.4350864
306.247,309.86,3.6129999999999995,gps,0.5766998339999999
1.056,309.86,308.80400000000003,audio,53.28721824000001
1.056,302.101,301.045,audio,51.948325200000006
308.061,309.86,1.799000000000035,audio,0.31043544000000606

