Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.695,309.695,screen bright,231.13219178999998
0,16.581,16.581,wifi running,0.035765217
16.581,18.981,2.400000000000002,wifi scan,0.45555840000000036
18.981,170.402,151.421,wifi radio,192.70290722999997
170.402,185.535,15.13300000000001,wifi running,0.032641881000000025
185.535,289.187,103.65200000000002,wifi radio,131.91064476000003
289.187,292.2,3.012999999999977,wifi running,0.00649904099999995
292.2,309.695,17.495000000000005,wifi radio,22.264661850000003
306.188,309.695,3.507000000000005,gps,0.5597803260000007
1.045,309.695,308.65,audio,53.260644
1.045,302.032,300.98699999999997,audio,51.93831672
307.896,309.695,1.7989999999999782,audio,0.3104354399999963

