Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.833,309.833,screen bright,231.235184226
0,32.375,32.375,wifi running,0.069832875
32.375,33.859,1.4840000000000018,wifi scan,0.2816869440000003
33.859,170.756,136.897,wifi radio,174.21922911
170.756,183.855,13.09899999999999,wifi running,0.02825454299999998
183.855,289.155,105.29999999999998,wifi radio,134.00793899999996
289.155,292.244,3.0890000000000555,wifi running,0.00666297300000012
292.244,309.833,17.589,wifi radio,22.384289069999998
306.321,309.833,3.5120000000000005,gps,0.560578416
1.069,309.833,308.764,audio,53.28031584000001
1.069,302.237,301.168,audio,51.969550080000005
308.06,309.833,1.7730000000000246,audio,0.30594888000000425

