Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.89,309.89,screen bright,231.27772457999995
0,47.457,47.457,wifi running,0.102364749
47.457,48.793,1.3359999999999985,wifi scan,0.25359417599999967
48.793,178.18200000000002,129.389,wifi radio,164.66432307
178.18200000000002,185.043,6.86099999999999,wifi running,0.01479917699999998
185.043,289.031,103.988,wifi radio,132.33824844
289.031,292.049,3.0179999999999723,wifi running,0.00650982599999994
292.049,309.89,17.841000000000008,wifi radio,22.704991830000008
306.315,309.89,3.5749999999999886,gps,0.5706343499999981
1.008,309.89,308.882,audio,53.300677920000005
1.008,302.189,301.18100000000004,audio,51.971793360000014
308.05,309.89,1.839999999999975,audio,0.3175103999999957

