Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.761,309.761,screen bright,231.181449042
0,13.259,13.259,wifi running,0.028599663
13.259,14.878,1.6189999999999998,wifi scan,0.3073121039999999
14.878,170.555,155.67700000000002,wifi radio,198.11922051000002
170.555,184.533,13.97799999999998,wifi running,0.03015054599999996
184.533,289.115,104.58200000000002,wifi radio,133.09419066
289.115,292.192,3.076999999999998,wifi running,0.006637088999999996
292.192,309.761,17.569000000000017,wifi radio,22.35883647000002
306.29,309.761,3.4710000000000036,gps,0.5540340780000005
1.044,309.761,308.71700000000004,audio,53.272205520000014
1.044,302.174,301.13,audio,51.9629928
307.968,309.761,1.7930000000000064,audio,0.30940008000000113

