Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.883,309.883,screen bright,231.27250032599997
0,54.776,54.776,wifi running,0.11815183200000001
54.776,56.104,1.3279999999999959,wifi scan,0.2520756479999992
56.104,183.662,127.558,wifi radio,162.33413754
183.662,185.571,1.9089999999999918,wifi running,0.004117712999999982
185.571,309.883,124.31199999999998,wifi radio,158.20318055999996
306.343,309.883,3.5399999999999636,gps,0.5650477199999941
1.078,309.883,308.805,audio,53.287390800000004
1.078,302.263,301.185,audio,51.972483600000004
308.042,309.883,1.8410000000000082,audio,0.31768296000000146

