Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.773,309.773,screen bright,231.190404906
0,45.206,45.206,wifi running,0.09750934200000001
45.206,46.495,1.2889999999999944,wifi scan,0.2446728239999989
46.495,177.836,131.341,wifi radio,167.14849683
177.836,185.46,7.623999999999995,wifi running,0.01644496799999999
185.46,290.544,105.08399999999997,wifi radio,133.73305091999995
290.544,292.556,2.0120000000000005,wifi running,0.004339884000000001
292.556,309.773,17.21700000000004,wifi radio,21.91087071000005
306.248,309.773,3.525000000000034,gps,0.5626534500000053
1.049,309.773,308.72400000000005,audio,53.27341344000001
1.049,302.166,301.117,audio,51.96074952000001
307.989,309.773,1.7840000000000487,audio,0.30784704000000845

