Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.773,309.773,screen bright,231.190404906
0,24.33,24.33,wifi running,0.052479809999999995
24.33,25.937,1.6070000000000029,wifi scan,0.30503431200000053
25.937,171.171,145.23399999999998,wifi radio,184.82914541999997
171.171,184.005,12.834000000000003,wifi running,0.027682938000000008
184.005,289.127,105.12200000000001,wifi radio,133.78141086000002
289.127,292.075,2.947999999999979,wifi running,0.006358835999999955
292.075,309.773,17.698000000000036,wifi radio,22.523005740000045
306.264,309.773,3.5090000000000146,gps,0.5600995620000022
1.397,309.773,308.37600000000003,audio,53.213362560000014
1.397,302.193,300.796,audio,51.90535776
307.951,309.773,1.8220000000000027,audio,0.3144043200000005

