Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.788,309.788,screen bright,231.362379708
0,12.18,12.18,wifi running,0.026290530000000003
12.18,13.71,1.5300000000000011,wifi scan,0.2906204400000002
13.71,272.81600000000003,259.10600000000005,wifi radio,329.97537759000005
272.81600000000003,273.122,0.3059999999999832,wifi running,0.0006605009999999638
273.122,309.788,36.666,wifi radio,46.694700989999994
306.315,309.788,3.473000000000013,gps,0.5547388170000022
1.1,309.788,308.688,audio,53.30424384
1.1,302.049,300.94899999999996,audio,51.967873319999995
307.99,309.788,1.7980000000000018,audio,0.3104786400000003

