Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.796,309.796,screen bright,231.36835443599998
0,1.058,1.058,wifi scan,0.200964984
1.058,43.192,42.134,wifi running,0.09094623900000001
43.192,44.643,1.4510000000000005,wifi scan,0.2756145480000001
44.643,177.933,133.29,wifi radio,169.74681435
177.933,185.546,7.6129999999999995,wifi running,0.0164326605
185.546,309.796,124.25,wifi radio,158.23423875
306.283,309.796,3.512999999999977,gps,0.5611279769999963
1.058,309.796,308.738,audio,53.31287784
1.058,302.167,301.109,audio,51.99550212
307.987,309.796,1.808999999999969,audio,0.31237811999999465

