Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.767,309.767,screen bright,231.346696047
0,58.932,58.932,wifi running,0.12720472200000002
58.932,60.691,1.7590000000000003,wifi scan,0.3341185320000001
60.691,169.273,108.582,wifi radio,138.28080573
169.273,184.596,15.323000000000008,wifi running,0.03307469550000002
184.596,272.921,88.32499999999999,wifi radio,112.48321237499998
272.921,273.695,0.7740000000000009,wifi running,0.0016706790000000022
273.695,309.767,36.072,wifi radio,45.93823308
306.291,309.767,3.475999999999999,gps,0.5552180039999999
0.998,309.767,308.769,audio,53.31823092
0.998,302.129,301.13100000000003,audio,51.99930108
307.979,309.767,1.788000000000011,audio,0.3087518400000019

