Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.713,309.713,screen bright,231.252786284
0,4.117,4.117,wifi running,0.008884485999999999
4.117,6.183,2.066,wifi scan,0.3923416639999999
6.183,14.129,7.946,wifi running,0.017147468
14.129,16.204,2.075000000000001,wifi scan,0.3940508000000002
16.204,24.173,7.968999999999998,wifi running,0.017197101999999992
24.173,26.365,2.192,wifi scan,0.41626956800000003
26.365,34.226,7.861000000000001,wifi running,0.016964038
34.226,36.397,2.1709999999999994,wifi scan,0.41228158399999987
36.397,44.294,7.8969999999999985,wifi running,0.017041725999999993
44.294,46.426,2.132000000000005,wifi scan,0.4048753280000009
46.426,54.333,7.9069999999999965,wifi running,0.01706330599999999
54.333,56.467,2.1340000000000003,wifi scan,0.405255136
56.467,64.367,7.900000000000006,wifi running,0.01704820000000001
64.367,66.504,2.1370000000000005,wifi scan,0.40582484800000007
66.504,74.391,7.8870000000000005,wifi running,0.017020146
74.391,76.549,2.1580000000000013,wifi scan,0.40981283200000024
76.549,84.435,7.885999999999996,wifi running,0.017017987999999987
84.435,86.501,2.0660000000000025,wifi scan,0.3923416640000005
86.501,94.46000000000001,7.959000000000003,wifi running,0.017175522000000006
94.46000000000001,96.60300000000001,2.1430000000000007,wifi scan,0.4069642720000001
96.60300000000001,104.48599999999999,7.882999999999981,wifi running,0.017011513999999957
104.48599999999999,106.628,2.14200000000001,wifi scan,0.4067743680000019
106.628,114.52799999999999,7.8999999999999915,wifi running,0.01704819999999998
114.52799999999999,116.761,2.233000000000004,wifi scan,0.42405563200000074
116.761,124.559,7.798000000000002,wifi running,0.016828084000000004
124.559,126.696,2.1370000000000005,wifi scan,0.40582484800000007
126.696,134.606,7.909999999999997,wifi running,0.01706977999999999
134.606,136.785,2.179000000000002,wifi scan,0.41380081600000035
136.785,144.633,7.848000000000013,wifi running,0.016935984000000025
144.633,146.779,2.1459999999999866,wifi scan,0.4075339839999974
146.779,154.652,7.8729999999999905,wifi running,0.016989933999999977
154.652,156.747,2.0950000000000273,wifi scan,0.3978488800000052
156.747,164.672,7.924999999999983,wifi running,0.017102149999999962
164.672,166.85399999999998,2.181999999999988,wifi scan,0.4143705279999977
166.85399999999998,174.69299999999998,7.838999999999999,wifi running,0.016916561999999996
174.69299999999998,176.791,2.098000000000013,wifi scan,0.39841859200000246
176.791,184.72,7.929000000000002,wifi running,0.017110782
184.72,186.705,1.9850000000000136,wifi scan,0.3769594400000026
186.705,194.763,8.057999999999993,wifi running,0.01738916399999998
194.763,196.89600000000002,2.1330000000000098,wifi scan,0.40506523200000183
196.89600000000002,204.786,7.889999999999986,wifi running,0.017026619999999968
204.786,206.788,2.0020000000000095,wifi scan,0.3801878080000018
206.788,214.84,8.051999999999992,wifi running,0.017376215999999983
214.84,216.937,2.0970000000000084,wifi scan,0.39822868800000155
216.937,224.889,7.951999999999998,wifi running,0.017160415999999994
224.889,226.966,2.076999999999998,wifi scan,0.3944306079999996
226.966,234.92000000000002,7.954000000000008,wifi running,0.017164732000000016
234.92000000000002,236.789,1.8689999999999714,wifi scan,0.35493057599999456
236.789,244.967,8.178000000000026,wifi running,0.017648124000000053
244.967,247.032,2.0649999999999977,wifi scan,0.39215175999999957
247.032,255.002,7.969999999999999,wifi running,0.017199259999999994
255.002,256.852,1.849999999999966,wifi scan,0.3513223999999935
256.852,265.048,8.196000000000026,wifi running,0.017686968000000056
265.048,267.12,2.0720000000000027,wifi scan,0.3934810880000005
267.12,275.091,7.971000000000004,wifi running,0.017201418000000007
275.091,277.05,1.9590000000000032,wifi scan,0.3720219360000006
277.05,285.129,8.079000000000008,wifi running,0.017434482000000015
285.129,287.075,1.9459999999999695,wifi scan,0.3695531839999942
287.075,295.168,8.093000000000018,wifi running,0.017464694000000038
295.168,297.125,1.9569999999999936,wifi scan,0.3716421279999988
297.125,305.196,8.071000000000026,wifi running,0.017417218000000054
305.196,306.286,1.089999999999975,wifi scan,0.20699535999999524
306.286,309.713,3.427000000000021,wifi running,0.007395466000000044
306.199,309.713,3.51400000000001,gps,0.5611576880000015
306.199,306.286,0.08699999999998909,gps,0.013893203999998254
308.65,309.713,1.063000000000045,gps,0.16975259600000717

