Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.743,309.743,screen bright,231.27518632399998
0,4.083,4.083,wifi running,0.008811114
4.083,6.172,2.0889999999999995,wifi scan,0.3967094559999999
6.172,14.106,7.934,wifi running,0.017121571999999998
14.106,16.2,2.0939999999999994,wifi scan,0.3976589759999999
16.2,24.157,7.957000000000001,wifi running,0.017171206
24.157,26.339,2.1819999999999986,wifi scan,0.41437052799999974
26.339,34.209,7.8700000000000045,wifi running,0.01698346000000001
34.209,36.304,2.094999999999999,wifi scan,0.39784887999999974
36.304,44.26,7.955999999999996,wifi running,0.01716904799999999
44.26,46.413,2.1529999999999987,wifi scan,0.40886331199999976
46.413,54.304,7.891000000000005,wifi running,0.01702877800000001
54.304,56.457,2.1529999999999987,wifi scan,0.40886331199999976
56.457,64.666,8.208999999999996,wifi running,0.01771502199999999
64.666,66.594,1.9279999999999973,wifi scan,0.3661349119999995
66.594,74.69,8.096000000000004,wifi running,0.017471168000000006
74.69,76.724,2.034000000000006,wifi scan,0.3862647360000011
76.724,84.735,8.010999999999996,wifi running,0.01728773799999999
84.735,86.746,2.0109999999999957,wifi scan,0.3818969439999992
86.746,94.761,8.015,wifi running,0.01729637
94.761,96.811,2.0500000000000114,wifi scan,0.3893032000000021
96.811,104.836,8.024999999999991,wifi running,0.01731794999999998
104.836,106.94,2.103999999999999,wifi scan,0.39955801599999985
106.94,114.887,7.947000000000003,wifi running,0.017149626000000005
114.887,116.675,1.7879999999999967,wifi scan,0.33954835199999933
116.675,124.92699999999999,8.251999999999995,wifi running,0.017807815999999987
124.92699999999999,127.007,2.0800000000000125,wifi scan,0.39500032000000235
127.007,134.946,7.938999999999993,wifi running,0.017132361999999984
134.946,136.942,1.9960000000000093,wifi scan,0.37904838400000174
136.942,144.983,8.040999999999997,wifi running,0.01735247799999999
144.983,146.999,2.015999999999991,wifi scan,0.3828464639999983
146.999,155.042,8.043000000000006,wifi running,0.017356794000000012
155.042,156.911,1.8689999999999998,wifi scan,0.35493057599999994
156.911,165.067,8.156000000000006,wifi running,0.01760064800000001
165.067,166.952,1.884999999999991,wifi scan,0.35796903999999824
166.952,175.107,8.155000000000001,wifi running,0.01759849
175.107,177.16899999999998,2.0619999999999834,wifi scan,0.39158204799999685
177.16899999999998,185.171,8.00200000000001,wifi running,0.01726831600000002
185.171,186.97,1.7990000000000066,wifi scan,0.34163729600000126
186.97,195.221,8.251000000000005,wifi running,0.01780565800000001
195.221,197.13400000000001,1.913000000000011,wifi scan,0.36328635200000203
197.13400000000001,205.264,8.129999999999995,wifi running,0.017544539999999987
205.264,207.296,2.0319999999999823,wifi scan,0.38588492799999663
207.296,215.308,8.012,wifi running,0.017289896
215.308,217.333,2.0250000000000057,wifi scan,0.38455560000000105
217.333,225.351,8.018,wifi running,0.017302844
225.351,227.35399999999998,2.002999999999986,wifi scan,0.3803777119999973
227.35399999999998,235.401,8.047000000000025,wifi running,0.017365426000000052
235.401,237.39,1.988999999999976,wifi scan,0.3777190559999954
237.39,245.446,8.056000000000012,wifi running,0.017384848000000022
245.446,247.43,1.9840000000000089,wifi scan,0.3767695360000017
247.43,255.49,8.060000000000002,wifi running,0.017393480000000003
255.49,257.463,1.9730000000000132,wifi scan,0.3746805920000025
257.463,265.521,8.057999999999993,wifi running,0.01738916399999998
265.521,267.595,2.0740000000000123,wifi scan,0.3938608960000023
267.595,275.586,7.9909999999999854,wifi running,0.017244577999999965
275.586,277.541,1.954999999999984,wifi scan,0.371262319999997
277.541,285.603,8.062000000000012,wifi running,0.017397796000000024
285.603,287.584,1.9809999999999945,wifi scan,0.37619982399999896
287.584,295.625,8.040999999999997,wifi running,0.01735247799999999
295.625,297.427,1.802000000000021,wifi scan,0.342207008000004
297.427,305.655,8.227999999999952,wifi running,0.017756023999999895
305.655,307.824,2.1690000000000396,wifi scan,0.4119017760000075
307.824,309.743,1.9189999999999827,wifi running,0.004141201999999962
305.655,309.743,4.088000000000022,gps,0.6528208960000035
305.655,306.242,0.5870000000000459,gps,0.09373920400000732
308.644,309.743,1.0989999999999895,gps,0.1755015079999983

