Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.613,309.613,screen bright,231.17811948399998
0,4.08,4.08,wifi running,0.008804639999999999
4.08,6.306,2.226,wifi scan,0.422726304
6.306,14.091,7.784999999999999,wifi running,0.016800029999999997
14.091,16.273,2.1820000000000004,wifi scan,0.41437052800000007
16.273,24.138,7.865000000000002,wifi running,0.016972670000000002
24.138,26.447,2.3089999999999975,wifi scan,0.4384883359999995
26.447,34.196,7.748999999999999,wifi running,0.016722341999999994
34.196,36.413,2.2169999999999987,wifi scan,0.4210171679999997
36.413,44.636,8.223000000000006,wifi running,0.017745234000000012
44.636,46.782,2.1459999999999937,wifi scan,0.4075339839999988
46.782,54.659,7.8770000000000024,wifi running,0.016998566000000003
54.659,56.441,1.7820000000000036,wifi scan,0.33840892800000066
56.441,64.705,8.263999999999996,wifi running,0.017833711999999988
64.705,66.966,2.2609999999999957,wifi scan,0.42937294399999915
66.966,74.734,7.768000000000001,wifi running,0.016763344
74.734,77.008,2.274000000000001,wifi scan,0.43184169600000016
77.008,84.775,7.76700000000001,wifi running,0.01676118600000002
84.775,86.934,2.158999999999992,wifi scan,0.4100027359999984
86.934,94.805,7.871000000000009,wifi running,0.01698561800000002
94.805,96.84,2.0349999999999966,wifi scan,0.38645463999999935
96.84,104.85499999999999,8.014999999999986,wifi running,0.017296369999999967
104.85499999999999,106.943,2.088000000000008,wifi scan,0.3965195520000015
106.943,114.912,7.969000000000008,wifi running,0.017197102000000016
114.912,116.939,2.026999999999987,wifi scan,0.3849354079999975
116.939,124.96,8.021,wifi running,0.017309318
124.96,126.964,2.004000000000005,wifi scan,0.3805676160000009
126.964,135.011,8.046999999999997,wifi running,0.017365425999999993
135.011,137.109,2.098000000000013,wifi scan,0.39841859200000246
137.109,145.034,7.924999999999983,wifi running,0.017102149999999962
145.034,147.135,2.100999999999999,wifi scan,0.3989883039999998
147.135,155.09,7.9550000000000125,wifi running,0.017166890000000025
155.09,157.184,2.093999999999994,wifi scan,0.39765897599999883
157.184,165.106,7.921999999999997,wifi running,0.01709567599999999
165.106,167.0,1.8940000000000055,wifi scan,0.359678176000001
167.0,175.143,8.143,wifi running,0.017572594
175.143,177.25,2.1069999999999993,wifi scan,0.40012772799999985
177.25,185.202,7.951999999999998,wifi running,0.017160415999999994
185.202,187.175,1.9730000000000132,wifi scan,0.3746805920000025
187.175,195.252,8.076999999999998,wifi running,0.017430165999999993
195.252,197.208,1.9559999999999889,wifi scan,0.3714522239999979
197.208,205.313,8.10499999999999,wifi running,0.017490589999999976
205.313,207.25900000000001,1.9460000000000264,wifi scan,0.369553184000005
207.25900000000001,215.356,8.09699999999998,wifi running,0.017473325999999956
215.356,217.288,1.9320000000000164,wifi scan,0.3668945280000031
217.288,225.405,8.11699999999999,wifi running,0.017516485999999977
225.405,227.43099999999998,2.025999999999982,wifi scan,0.3847455039999966
227.43099999999998,235.446,8.015000000000015,wifi running,0.01729637000000003
235.446,237.464,2.0180000000000007,wifi scan,0.3832262720000001
237.464,245.479,8.015000000000015,wifi running,0.01729637000000003
245.479,247.494,2.0149999999999864,wifi scan,0.38265655999999737
247.494,255.518,8.024000000000001,wifi running,0.017315792
255.518,257.526,2.0080000000000098,wifi scan,0.38132723200000185
257.526,265.56,8.033999999999992,wifi running,0.01733737199999998
265.56,267.564,2.004000000000019,wifi scan,0.3805676160000036
267.564,275.596,8.031999999999982,wifi running,0.01733305599999996
275.596,277.588,1.9920000000000186,wifi scan,0.3782887680000035
277.588,285.609,8.020999999999958,wifi running,0.017309317999999907
285.609,287.632,2.0230000000000246,wifi scan,0.3841757920000046
287.632,295.636,8.004000000000019,wifi running,0.017272632000000038
295.636,297.573,1.936999999999955,wifi scan,0.36784404799999143
297.573,305.659,8.086000000000013,wifi running,0.017449588000000026
305.659,307.723,2.0640000000000214,wifi scan,0.39196185600000405
307.723,309.613,1.8899999999999864,wifi running,0.00407861999999997
305.659,309.613,3.9540000000000077,gps,0.6314221680000012
305.659,306.221,0.5620000000000118,gps,0.08974690400000188
308.53,309.613,1.0830000000000268,gps,0.17294643600000426

