Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.687,309.687,screen bright,231.23337291599998
0,1.03,1.03,wifi scan,0.19560112
1.03,9.104,8.074,wifi running,0.017423691999999998
9.104,11.285,2.181000000000001,wifi scan,0.41418062400000016
11.285,19.142,7.856999999999999,wifi running,0.016955405999999996
19.142,21.317,2.1750000000000007,wifi scan,0.4130412000000001
21.317,29.187,7.870000000000001,wifi running,0.01698346
29.187,31.454,2.2669999999999995,wifi scan,0.43051236799999987
31.454,39.233,7.778999999999996,wifi running,0.01678708199999999
39.233,41.379,2.146000000000001,wifi scan,0.4075339840000001
41.379,49.285,7.905999999999999,wifi running,0.017061147999999995
49.285,51.535,2.25,wifi scan,0.427284
51.535,59.326,7.791000000000004,wifi running,0.016812978000000006
59.326,61.468,2.142000000000003,wifi scan,0.40677436800000055
61.468,69.369,7.900999999999996,wifi running,0.01705035799999999
69.369,71.58,2.2109999999999985,wifi scan,0.4198777439999997
71.58,79.422,7.841999999999999,wifi running,0.016923035999999995
79.422,81.52,2.097999999999999,wifi scan,0.3984185919999998
81.52,89.453,7.933000000000007,wifi running,0.017119414000000013
89.453,91.646,2.192999999999998,wifi scan,0.41645947199999955
91.646,99.501,7.855000000000004,wifi running,0.016951090000000005
99.501,101.68299999999999,2.181999999999988,wifi scan,0.4143705279999977
101.68299999999999,109.551,7.868000000000009,wifi running,0.01697914400000002
109.551,111.63,2.0789999999999935,wifi scan,0.3948104159999987
111.63,119.59100000000001,7.961000000000013,wifi running,0.017179838000000027
119.59100000000001,121.77,2.178999999999988,wifi scan,0.4138008159999977
121.77,129.623,7.852999999999994,wifi running,0.016946773999999987
129.623,131.801,2.1779999999999973,wifi scan,0.41361091199999944
131.801,139.644,7.843000000000018,wifi running,0.016925194000000036
139.644,141.74,2.0960000000000036,wifi scan,0.39803878400000064
141.74,149.668,7.927999999999997,wifi running,0.017108623999999992
149.668,151.772,2.103999999999985,wifi scan,0.39955801599999713
151.772,159.704,7.932000000000016,wifi running,0.017117256000000032
159.704,161.686,1.9819999999999993,wifi scan,0.37638972799999987
161.686,169.74,8.054000000000002,wifi running,0.017380532000000004
169.74,171.738,1.9979999999999905,wifi scan,0.37942819199999817
171.738,179.767,8.028999999999996,wifi running,0.01732658199999999
179.767,181.772,2.0049999999999955,wifi scan,0.38075751999999913
181.772,189.811,8.039000000000016,wifi running,0.01734816200000003
189.811,191.815,2.0039999999999907,wifi scan,0.3805676159999982
191.815,200.47,8.655000000000001,wifi running,0.01867749
200.47,202.549,2.0790000000000077,wifi scan,0.39481041600000144
202.549,210.505,7.955999999999989,wifi running,0.017169047999999975
210.505,212.418,1.913000000000011,wifi scan,0.36328635200000203
212.418,220.552,8.133999999999986,wifi running,0.017553171999999968
220.552,222.625,2.0730000000000075,wifi scan,0.3936709920000014
222.625,230.587,7.961999999999989,wifi running,0.017181995999999974
230.587,232.653,2.0660000000000025,wifi scan,0.3923416640000005
232.653,240.608,7.9550000000000125,wifi running,0.017166890000000025
240.608,242.59,1.9819999999999993,wifi scan,0.37638972799999987
242.59,250.637,8.046999999999997,wifi running,0.017365425999999993
250.637,252.623,1.98599999999999,wifi scan,0.37714934399999805
252.623,260.642,8.019000000000005,wifi running,0.01730500200000001
260.642,262.658,2.0160000000000196,wifi scan,0.3828464640000037
262.658,270.666,8.007999999999981,wifi running,0.01728126399999996
270.666,272.601,1.9350000000000023,wifi scan,0.3674642400000004
272.601,280.687,8.086000000000013,wifi running,0.017449588000000026
280.687,282.626,1.9389999999999645,wifi scan,0.36822385599999324
282.626,290.709,8.083000000000027,wifi running,0.017443114000000055
290.709,292.665,1.9560000000000173,wifi scan,0.3714522240000033
292.665,300.73,8.064999999999998,wifi running,0.017404269999999993
300.73,302.661,1.9309999999999832,wifi scan,0.36670462399999676
302.661,308.616,5.954999999999984,wifi running,0.012850889999999964
308.616,309.687,1.0710000000000264,wifi scan,0.203387184000005
306.106,309.687,3.5810000000000173,gps,0.5718570520000027
306.106,306.165,0.05900000000002592,gps,0.009421828000004137
308.616,309.687,1.0710000000000264,gps,0.1710301320000042

