Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.689,309.689,screen bright,231.234866252
0,4.091,4.091,wifi running,0.008828378
4.091,6.172,2.0809999999999995,wifi scan,0.39519022399999987
6.172,14.097,7.925,wifi running,0.017102149999999997
14.097,16.331,2.234,wifi scan,0.424245536
16.331,24.132,7.801000000000002,wifi running,0.016834558000000003
24.132,26.352,2.219999999999999,wifi scan,0.4215868799999998
26.352,34.193,7.8409999999999975,wifi running,0.016920877999999993
34.193,36.385,2.192,wifi scan,0.41626956800000003
36.385,44.24,7.855000000000004,wifi running,0.016951090000000005
44.24,46.423,2.183,wifi scan,0.4145604319999999
46.423,54.285,7.861999999999995,wifi running,0.016966195999999985
54.285,56.437,2.152000000000001,wifi scan,0.4086734080000002
56.437,64.33,7.893000000000001,wifi running,0.017033094
64.33,66.599,2.2690000000000055,wifi scan,0.430892176000001
66.599,74.381,7.7819999999999965,wifi running,0.01679355599999999
74.381,76.621,2.239999999999995,wifi scan,0.425384959999999
76.621,84.422,7.801000000000002,wifi running,0.016834558000000003
84.422,86.657,2.2349999999999994,wifi scan,0.4244354399999999
86.657,94.47,7.813000000000002,wifi running,0.016860454000000004
94.47,96.59100000000001,2.1210000000000093,wifi scan,0.4027863840000018
96.59100000000001,104.518,7.9269999999999925,wifi running,0.017106465999999983
104.518,106.628,2.1099999999999994,wifi scan,0.40069743999999985
106.628,114.578,7.950000000000003,wifi running,0.017156100000000004
114.578,116.785,2.2069999999999936,wifi scan,0.41911812799999876
116.785,124.609,7.823999999999998,wifi running,0.016884191999999992
124.609,126.701,2.0919999999999987,wifi scan,0.39727916799999974
126.701,134.621,7.920000000000016,wifi running,0.01709136000000003
134.621,136.637,2.015999999999991,wifi scan,0.3828464639999983
136.637,144.638,8.001000000000005,wifi running,0.017266158000000007
144.638,146.801,2.1629999999999825,wifi scan,0.41076235199999667
146.801,154.663,7.862000000000023,wifi running,0.016966196000000048
154.663,156.702,2.0389999999999873,wifi scan,0.38721425599999754
156.702,164.68099999999998,7.978999999999985,wifi running,0.017218681999999964
164.68099999999998,166.746,2.065000000000026,wifi scan,0.39215176000000496
166.746,174.71,7.963999999999999,wifi running,0.017186311999999995
174.71,176.869,2.158999999999992,wifi scan,0.4100027359999984
176.869,184.744,7.875,wifi running,0.01699425
184.744,186.709,1.9650000000000034,wifi scan,0.3731613600000006
186.709,194.79,8.080999999999989,wifi running,0.017438797999999974
194.79,196.736,1.945999999999998,wifi scan,0.3695531839999996
196.736,204.844,8.108000000000004,wifi running,0.017497064000000007
204.844,206.902,2.0579999999999927,wifi scan,0.3908224319999986
206.902,214.886,7.984000000000009,wifi running,0.017229472000000016
214.886,216.946,2.0600000000000023,wifi scan,0.3912022400000004
216.946,224.945,7.998999999999995,wifi running,0.01726184199999999
224.945,226.96699999999998,2.0219999999999914,wifi scan,0.38398588799999833
226.96699999999998,234.97,8.003000000000014,wifi running,0.01727047400000003
234.97,237.018,2.048000000000002,wifi scan,0.3889233920000003
237.018,245.006,7.9879999999999995,wifi running,0.017238103999999997
245.006,246.945,1.938999999999993,wifi scan,0.36822385599999863
246.945,255.07,8.125,wifi running,0.017533749999999997
255.07,257.064,1.9940000000000282,wifi scan,0.3786685760000053
257.064,265.094,8.029999999999973,wifi running,0.01732873999999994
265.094,267.122,2.02800000000002,wifi scan,0.38512531200000377
267.122,275.139,8.016999999999996,wifi running,0.01730068599999999
275.139,277.145,2.005999999999972,wifi scan,0.38094742399999465
277.145,285.189,8.04400000000004,wifi running,0.017358952000000084
285.189,287.18,1.9909999999999854,wifi scan,0.3780988639999972
287.18,295.214,8.033999999999992,wifi running,0.01733737199999998
295.214,297.311,2.09699999999998,wifi scan,0.39822868799999617
297.311,305.254,7.9430000000000405,wifi running,0.017140994000000086
305.254,306.875,1.620999999999981,wifi scan,0.30783438399999635
306.875,309.689,2.8140000000000214,wifi running,0.006072612000000046
306.277,309.689,3.4120000000000346,gps,0.5448691040000054
306.277,306.875,0.5980000000000132,gps,0.09549581600000209
308.67,309.689,1.0190000000000055,gps,0.16272614800000085

