Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.801,309.801,screen bright,231.31849306799995
0,4.077,4.077,wifi running,0.008798166
4.077,6.176,2.099,wifi scan,0.39860849600000003
6.176,14.119,7.943,wifi running,0.017140993999999996
14.119,16.108,1.9890000000000008,wifi scan,0.3777190560000001
16.108,24.167,8.059000000000001,wifi running,0.017391322
24.167,26.324,2.157,wifi scan,0.409622928
26.324,34.22,7.895999999999997,wifi running,0.01703956799999999
34.22,36.286,2.0660000000000025,wifi scan,0.3923416640000005
36.286,44.262,7.975999999999999,wifi running,0.017212207999999996
44.262,46.426,2.1640000000000015,wifi scan,0.41095225600000024
46.426,54.308,7.881999999999998,wifi running,0.017009355999999993
54.308,56.439,2.1310000000000002,wifi scan,0.404685424
56.439,64.355,7.916000000000004,wifi running,0.017082728000000005
64.355,66.561,2.206000000000003,wifi scan,0.41892822400000057
66.561,74.41,7.8489999999999895,wifi running,0.016938141999999975
74.41,76.523,2.1129999999999995,wifi scan,0.4012671519999999
76.523,84.453,7.930000000000007,wifi running,0.017112940000000014
84.453,86.624,2.1709999999999923,wifi scan,0.41228158399999854
86.624,94.495,7.871000000000009,wifi running,0.01698561800000002
94.495,96.657,2.161999999999992,wifi scan,0.4105724479999984
96.657,104.548,7.891000000000005,wifi running,0.01702877800000001
104.548,106.62,2.0720000000000027,wifi scan,0.3934810880000005
106.62,114.588,7.967999999999989,wifi running,0.017194943999999976
114.588,116.626,2.038000000000011,wifi scan,0.38702435200000207
116.626,124.611,7.984999999999999,wifi running,0.017231629999999998
124.611,126.781,2.1700000000000017,wifi scan,0.4120916800000003
126.781,134.639,7.858000000000004,wifi running,0.01695756400000001
134.639,136.817,2.1779999999999973,wifi scan,0.41361091199999944
136.817,144.657,7.840000000000003,wifi running,0.016918720000000005
144.657,146.775,2.117999999999995,wifi scan,0.40221667199999905
146.775,154.676,7.900999999999982,wifi running,0.01705035799999996
154.676,156.766,2.0900000000000034,wifi scan,0.39689936000000064
156.766,164.697,7.931000000000012,wifi running,0.017115098000000023
164.697,166.821,2.1239999999999952,wifi scan,0.40335609599999905
166.821,174.724,7.902999999999992,wifi running,0.01705467399999998
174.724,176.665,1.9410000000000025,wifi scan,0.36860366400000044
176.665,184.768,8.103000000000009,wifi running,0.017486274000000017
184.768,186.897,2.1289999999999907,wifi scan,0.4043056159999982
186.897,194.825,7.927999999999997,wifi running,0.017108623999999992
194.825,196.704,1.879000000000019,wifi scan,0.3568296160000036
196.704,204.862,8.157999999999987,wifi running,0.01760496399999997
204.862,206.77,1.9080000000000155,wifi scan,0.36233683200000294
206.77,214.909,8.138999999999982,wifi running,0.017563961999999957
214.909,216.90800000000002,1.9990000000000236,wifi scan,0.37961809600000446
216.90800000000002,224.933,8.024999999999977,wifi running,0.01731794999999995
224.933,226.947,2.01400000000001,wifi scan,0.3824666560000019
226.947,234.978,8.031000000000006,wifi running,0.01733089800000001
234.978,236.96800000000002,1.990000000000009,wifi scan,0.3779089600000017
236.96800000000002,245.013,8.044999999999987,wifi running,0.01736110999999997
245.013,246.903,1.8899999999999864,wifi scan,0.3589185599999974
246.903,255.048,8.14500000000001,wifi running,0.01757691000000002
255.048,257.051,2.002999999999986,wifi scan,0.3803777119999973
257.051,265.085,8.033999999999992,wifi running,0.01733737199999998
265.085,266.998,1.913000000000011,wifi scan,0.36328635200000203
266.998,275.113,8.115000000000009,wifi running,0.017512170000000018
275.113,277.017,1.9039999999999964,wifi scan,0.3615772159999993
277.017,285.16700000000003,8.150000000000034,wifi running,0.01758770000000007
285.16700000000003,287.147,1.9799999999999613,wifi scan,0.3760099199999926
287.147,295.203,8.055999999999983,wifi running,0.017384847999999963
295.203,297.198,1.9950000000000045,wifi scan,0.37885848000000083
297.198,305.697,8.499000000000024,wifi running,0.018340842000000048
305.697,307.846,2.149000000000001,wifi scan,0.4081036960000001
307.846,309.801,1.954999999999984,wifi running,0.004218889999999966
305.697,309.801,4.103999999999985,gps,0.6553759679999975
305.697,306.361,0.6639999999999873,gps,0.10603548799999794
308.714,309.801,1.086999999999989,gps,0.17358520399999822

