Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.73199999999997,309.73199999999997,screen bright,231.26697297599995
0,4.102,4.102,wifi running,0.008852116
4.102,6.245,2.143,wifi scan,0.40696427199999996
6.245,14.327,8.082,wifi running,0.017440956
14.327,16.455,2.1279999999999983,wifi scan,0.4041157119999997
16.455,24.351,7.896000000000001,wifi running,0.017039568
24.351,26.586,2.2349999999999994,wifi scan,0.4244354399999999
26.586,34.407,7.820999999999998,wifi running,0.016877717999999993
34.407,36.627,2.220000000000006,wifi scan,0.4215868800000011
36.627,44.46,7.832999999999998,wifi running,0.016903613999999994
44.46,46.875,2.414999999999999,wifi scan,0.45861815999999983
46.875,54.488,7.6129999999999995,wifi running,0.016428853999999996
54.488,56.44,1.9519999999999982,wifi scan,0.37069260799999965
56.44,64.548,8.108000000000004,wifi running,0.017497064000000007
64.548,66.843,2.2950000000000017,wifi scan,0.4358296800000003
66.843,74.576,7.73299999999999,wifi running,0.016687813999999978
74.576,76.779,2.203000000000003,wifi scan,0.4183585120000005
76.779,84.599,7.820000000000007,wifi running,0.016875560000000015
84.599,86.90899999999999,2.309999999999988,wifi scan,0.4386782399999977
86.90899999999999,94.62100000000001,7.7120000000000175,wifi running,0.016642496000000034
94.62100000000001,96.944,2.3229999999999933,wifi scan,0.4411469919999987
96.944,104.638,7.694000000000003,wifi running,0.016603652000000003
104.638,106.887,2.2489999999999952,wifi scan,0.4270940959999991
106.887,114.66,7.772999999999996,wifi running,0.01677413399999999
114.66,116.86500000000001,2.2050000000000125,wifi scan,0.41873832000000233
116.86500000000001,124.696,7.830999999999989,wifi running,0.016899297999999976
124.696,126.85,2.1539999999999964,wifi scan,0.4090532159999993
126.85,134.718,7.867999999999995,wifi running,0.016979143999999988
134.718,136.782,2.0640000000000214,wifi scan,0.39196185600000405
136.782,144.756,7.9739999999999895,wifi running,0.017207891999999975
144.756,147.026,2.2700000000000102,wifi scan,0.4310820800000019
147.026,154.786,7.759999999999991,wifi running,0.01674607999999998
154.786,156.863,2.076999999999998,wifi scan,0.3944306079999996
156.863,164.832,7.968999999999994,wifi running,0.017197101999999985
164.832,166.911,2.0790000000000077,wifi scan,0.39481041600000144
166.911,174.865,7.954000000000008,wifi running,0.017164732000000016
174.865,176.928,2.062999999999988,wifi scan,0.39177195199999776
176.928,184.916,7.9879999999999995,wifi running,0.017238103999999997
184.916,186.998,2.0819999999999936,wifi scan,0.3953801279999988
186.998,194.934,7.936000000000007,wifi running,0.017125888000000013
194.934,196.929,1.9950000000000045,wifi scan,0.37885848000000083
196.929,204.984,8.055000000000007,wifi running,0.017382690000000013
204.984,207.031,2.046999999999997,wifi scan,0.3887334879999994
207.031,215.025,7.994,wifi running,0.017251051999999996
215.025,217.06900000000002,2.044000000000011,wifi scan,0.38816377600000207
217.06900000000002,225.067,7.9979999999999905,wifi running,0.017259683999999977
225.067,227.002,1.9350000000000023,wifi scan,0.3674642400000004
227.002,235.103,8.100999999999999,wifi running,0.017481957999999995
235.103,237.135,2.0319999999999823,wifi scan,0.38588492799999663
237.135,245.14,8.004999999999995,wifi running,0.017274789999999988
245.14,247.078,1.9380000000000166,wifi scan,0.3680339520000031
247.078,255.174,8.096000000000004,wifi running,0.017471168000000006
255.174,257.099,1.924999999999983,wifi scan,0.36556519999999676
257.099,265.207,8.108000000000004,wifi running,0.017497064000000007
265.207,267.088,1.8810000000000286,wifi scan,0.35720942400000544
267.088,275.251,8.162999999999954,wifi running,0.0176157539999999
275.251,277.284,2.0330000000000155,wifi scan,0.3860748320000029
277.284,285.28499999999997,8.000999999999976,wifi running,0.017266157999999948
285.28499999999997,287.321,2.036000000000058,wifi scan,0.386644544000011
287.321,295.302,7.9809999999999945,wifi running,0.017222997999999986
295.302,297.244,1.9420000000000073,wifi scan,0.36879356800000135
297.244,305.35,8.105999999999995,wifi running,0.017492747999999985
305.35,307.352,2.0019999999999527,wifi scan,0.380187807999991
307.352,309.73199999999997,2.3799999999999955,wifi running,0.005136039999999989
305.472,309.73199999999997,4.259999999999991,gps,0.6802879199999984
305.472,306.31,0.8380000000000223,gps,0.13382189600000355
308.642,309.73199999999997,1.089999999999975,gps,0.17406427999999596

