Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.657,309.657,screen bright,228.80029313099996
0,42.287,42.287,wifi running,0.09030388849999998
42.287,44.271,1.9840000000000018,wifi scan,0.3728412160000003
44.271,177.591,133.32,wifi radio,167.97586739999997
177.591,182.536,4.944999999999993,wifi running,0.010560047499999985
182.536,287.863,105.327,wifi radio,132.706227015
287.863,293.038,5.175000000000011,wifi running,0.011051212500000024
293.038,309.657,16.61899999999997,wifi radio,20.939025954999963
306.176,309.657,3.4809999999999945,gps,0.5500919869999992
1.003,309.657,308.654,audio,52.730449359999994
1.003,302.042,301.039,audio,51.42950276
307.851,309.657,1.8059999999999832,audio,0.3085370399999971

