Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.772,309.772,screen bright,228.885264676
0,42.122,42.122,wifi running,0.08995153099999999
42.122,43.421,1.2989999999999995,wifi scan,0.24411327599999988
43.421,288.151,244.73000000000002,wifi radio,308.34633985
288.151,293.259,5.108000000000004,wifi running,0.010908134000000009
293.259,309.772,16.512999999999977,wifi radio,20.80547178499997
306.274,309.772,3.4979999999999905,gps,0.5527784459999985
1.014,309.772,308.758,audio,52.748216719999995
1.014,302.175,301.161,audio,51.45034524
308.617,309.772,1.1549999999999727,audio,0.19732019999999534

