Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.796,309.796,screen bright,228.90299786799997
0,10.988,10.988,wifi running,0.023464873999999997
10.988,12.818,1.83,wifi scan,0.34390092
12.818,177.40800000000002,164.59,wifi radio,207.37434754999998
177.40800000000002,184.536,7.127999999999986,wifi running,0.015221843999999969
184.536,309.796,125.25999999999999,wifi radio,157.82071069999998
306.26,309.796,3.5360000000000014,gps,0.5587834720000002
1.039,309.796,308.757,audio,52.74804588
1.039,302.096,301.057,audio,51.432577880000004
307.962,309.796,1.8340000000000032,audio,0.3133205600000005

