Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.884,309.884,screen bright,228.968019572
0,12.543,12.543,wifi running,0.026785576499999995
12.543,13.829,1.2860000000000014,wifi scan,0.24167026400000022
13.829,177.792,163.963,wifi radio,206.58436203499997
177.792,184.583,6.790999999999997,wifi running,0.014502180499999993
184.583,309.884,125.30100000000002,wifi radio,157.872368445
306.323,309.884,3.5610000000000355,gps,0.5627341470000056
1.004,309.884,308.88,audio,52.769059199999994
1.004,302.141,301.137,audio,51.44624508
308.063,309.884,1.8210000000000264,audio,0.3110996400000045

