Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.744,309.744,screen bright,228.864575952
0,41.798,41.798,wifi running,0.089259629
41.798,43.147,1.3489999999999966,wifi scan,0.25350947599999935
43.147,177.378,134.231,wifi radio,169.12367729499996
177.378,184.522,7.1440000000000055,wifi running,0.01525601200000001
184.522,309.744,125.22200000000004,wifi radio,157.77283279000002
306.154,309.744,3.590000000000032,gps,0.567316930000005
1.029,309.744,308.71500000000003,audio,52.7408706
1.029,302.086,301.057,audio,51.432577880000004
307.928,309.744,1.816000000000031,audio,0.31024544000000526

