Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.731,309.731,screen bright,228.85497047299998
0,14.298,14.298,wifi running,0.030533378999999996
14.298,15.764,1.4659999999999993,wifi scan,0.2754965839999998
15.764,183.579,167.815,wifi radio,211.43767017499997
183.579,185.418,1.8389999999999986,wifi running,0.0039271844999999965
185.418,287.838,102.42000000000002,wifi radio,129.0435669
287.838,292.885,5.046999999999969,wifi running,0.010777868499999932
292.885,307.932,15.047000000000025,wifi running,0.03213286850000005
307.932,309.731,1.7989999999999782,wifi scan,0.3380752759999959
306.227,309.731,3.504000000000019,gps,0.5537266080000031
1.031,309.731,308.7,audio,52.738307999999996
1.031,302.055,301.024,audio,51.42694016
307.932,309.731,1.7989999999999782,audio,0.3073411599999963

