Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.753,309.753,screen bright,228.87122589899997
0,41.454,41.454,wifi running,0.088525017
41.454,42.784,1.3299999999999983,wifi scan,0.24993891999999965
42.784,176.859,134.07500000000002,wifi radio,168.927125875
176.859,184.582,7.722999999999985,wifi running,0.016492466499999966
184.582,309.753,125.17099999999999,wifi radio,157.70857559499999
306.275,309.753,3.4780000000000086,gps,0.5496179060000014
1.016,309.753,308.73699999999997,audio,52.74462907999999
1.016,302.107,301.091,audio,51.43838644
307.948,309.753,1.8050000000000068,audio,0.30836620000000114

