Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.855,309.855,screen bright,228.946591965
0,41.005,41.005,wifi running,0.0875661775
41.005,41.676,0.6709999999999994,wifi scan,0.12609700399999987
41.676,177.921,136.245,wifi radio,171.66120652499998
177.921,183.62,5.699000000000012,wifi running,0.012170214500000024
183.62,309.855,126.23500000000001,wifi radio,159.049157075
306.335,309.855,3.5200000000000387,gps,0.5562550400000061
1.073,309.855,308.78200000000004,audio,52.75231688
1.073,302.275,301.202,audio,51.45734968
308.073,309.855,1.782000000000039,audio,0.3044368800000067

