Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.749,309.749,screen bright,228.868270367
0,42.136,42.136,wifi running,0.089981428
42.136,42.909,0.7729999999999961,wifi scan,0.14526525199999926
42.909,177.809,134.9,wifi radio,169.9665805
177.809,182.261,4.451999999999998,wifi running,0.009507245999999995
182.261,309.749,127.48800000000003,wifi radio,160.62786816000002
306.237,309.749,3.5120000000000005,gps,0.5549908240000001
1.05,309.749,308.699,audio,52.73813716
1.05,302.113,301.063,audio,51.43360292
307.918,309.749,1.8310000000000173,audio,0.31280804000000295

