Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.747,309.747,screen bright,231.27817299599997
0,4.136,4.136,wifi running,0.008925487999999999
4.136,6.435,2.2989999999999995,wifi scan,0.4365892959999999
6.435,14.152,7.717,wifi running,0.016653285999999996
14.152,16.448,2.296000000000001,wifi scan,0.4360195840000002
16.448,24.194,7.745999999999999,wifi running,0.016715867999999995
24.194,26.501,2.307000000000002,wifi scan,0.4381085280000004
26.501,34.229,7.727999999999998,wifi running,0.016677023999999995
34.229,36.404,2.1750000000000043,wifi scan,0.4130412000000008
36.404,44.275,7.870999999999995,wifi running,0.016985617999999987
44.275,46.561,2.2860000000000014,wifi scan,0.4341205440000002
46.561,54.321,7.759999999999998,wifi running,0.016746079999999993
54.321,56.429,2.108000000000004,wifi scan,0.40031763200000076
56.429,64.376,7.947000000000003,wifi running,0.017149626000000005
64.376,66.602,2.225999999999999,wifi scan,0.42272630399999983
66.602,74.405,7.802999999999997,wifi running,0.016838873999999993
74.405,76.672,2.266999999999996,wifi scan,0.4305123679999992
76.672,85.071,8.399000000000001,wifi running,0.018125042
85.071,87.135,2.064000000000007,wifi scan,0.39196185600000133
87.135,95.11099999999999,7.975999999999985,wifi running,0.017212207999999965
95.11099999999999,97.161,2.0500000000000114,wifi scan,0.3893032000000021
97.161,105.146,7.984999999999999,wifi running,0.017231629999999998
105.146,107.25999999999999,2.11399999999999,wifi scan,0.4014570559999981
107.25999999999999,115.182,7.922000000000011,wifi running,0.01709567600000002
115.182,117.207,2.0249999999999915,wifi scan,0.38455559999999833
117.207,125.229,8.022000000000006,wifi running,0.01731147600000001
125.229,127.239,2.010000000000005,wifi scan,0.38170704000000094
127.239,135.267,8.027999999999992,wifi running,0.01732442399999998
135.267,137.169,1.9020000000000152,wifi scan,0.3611974080000029
137.169,145.308,8.138999999999982,wifi running,0.017563961999999957
145.308,147.503,2.194999999999993,wifi scan,0.4168392799999987
147.503,155.341,7.838000000000022,wifi running,0.016914404000000046
155.341,157.438,2.09699999999998,wifi scan,0.39822868799999617
157.438,165.372,7.934000000000026,wifi running,0.017121572000000054
165.372,167.512,2.1399999999999864,wifi scan,0.4063945599999974
167.512,175.409,7.896999999999991,wifi running,0.01704172599999998
175.409,177.605,2.195999999999998,wifi scan,0.4170291839999996
177.605,185.44,7.835000000000008,wifi running,0.016907930000000015
185.44,187.672,2.2319999999999993,wifi scan,0.42386572799999983
187.672,195.925,8.253000000000014,wifi running,0.01780997400000003
195.925,198.038,2.1129999999999995,wifi scan,0.4012671519999999
198.038,205.973,7.935000000000002,wifi running,0.017123730000000004
205.973,207.969,1.995999999999981,wifi scan,0.37904838399999635
207.969,216.001,8.03200000000001,wifi running,0.01733305600000002
216.001,218.101,2.0999999999999943,wifi scan,0.3987983999999989
218.101,226.041,7.939999999999998,wifi running,0.017134519999999993
226.041,228.202,2.1610000000000014,wifi scan,0.41038254400000024
228.202,236.087,7.884999999999991,wifi running,0.01701582999999998
236.087,238.09199999999998,2.0049999999999955,wifi scan,0.38075751999999913
238.09199999999998,246.12,8.02800000000002,wifi running,0.01732442400000004
246.12,248.108,1.9879999999999995,wifi scan,0.37752915199999987
248.108,256.165,8.057000000000016,wifi running,0.017387006000000035
256.165,258.277,2.1119999999999663,wifi scan,0.4010772479999936
258.277,266.195,7.918000000000006,wifi running,0.017087044000000013
266.195,268.275,2.079999999999984,wifi scan,0.39500031999999696
268.275,276.223,7.948000000000036,wifi running,0.017151784000000076
276.223,278.322,2.0989999999999895,wifi scan,0.398608495999998
278.322,286.257,7.935000000000002,wifi running,0.017123730000000004
286.257,288.216,1.9590000000000032,wifi scan,0.3720219360000006
288.216,296.313,8.09699999999998,wifi running,0.017473325999999956
296.313,298.374,2.0610000000000355,wifi scan,0.3913921440000067
298.374,306.254,7.8799999999999955,wifi running,0.01700503999999999
306.254,308.665,2.4110000000000014,wifi scan,0.45785854400000026
308.665,309.747,1.0819999999999936,wifi running,0.002334955999999986
306.195,309.747,3.552000000000021,gps,0.5672259840000032
306.195,306.254,0.05900000000002592,gps,0.009421828000004137
308.665,309.747,1.0819999999999936,gps,0.17278674399999897

