Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.73,309.73,screen bright,231.26547963999997
0,4.091,4.091,wifi running,0.008828378
4.091,6.397,2.306,wifi scan,0.437918624
6.397,14.105,7.708,wifi running,0.016633863999999998
14.105,15.465,1.3599999999999994,wifi scan,0.25826943999999985
15.465,24.137,8.672,wifi running,0.018714176
24.137,26.401,2.2639999999999993,wifi scan,0.42994265599999987
26.401,34.189,7.788,wifi running,0.016806504
34.189,36.527,2.338000000000001,wifi scan,0.4439955520000002
36.527,44.237,7.710000000000001,wifi running,0.01663818
44.237,46.4,2.1629999999999967,wifi scan,0.41076235199999933
46.4,54.272,7.872,wifi running,0.016987776
54.272,56.432,2.1600000000000037,wifi scan,0.41019264000000066
56.432,64.316,7.884,wifi running,0.017013672
64.316,66.477,2.1610000000000014,wifi scan,0.41038254400000024
66.477,74.371,7.893999999999991,wifi running,0.01703525199999998
74.371,76.695,2.323999999999998,wifi scan,0.4413368959999996
76.695,84.41,7.715000000000003,wifi running,0.016648970000000006
84.41,86.632,2.2220000000000084,wifi scan,0.4219666880000016
86.632,94.462,7.829999999999998,wifi running,0.016897139999999995
94.462,96.72,2.2579999999999956,wifi scan,0.42880323199999915
96.72,104.497,7.777000000000001,wifi running,0.016782766
104.497,106.765,2.2680000000000007,wifi scan,0.4307022720000001
106.765,114.548,7.783000000000001,wifi running,0.016795714
114.548,116.751,2.203000000000003,wifi scan,0.4183585120000005
116.751,124.597,7.845999999999989,wifi running,0.016931667999999976
124.597,126.745,2.1480000000000103,wifi scan,0.40791379200000194
126.745,134.632,7.8870000000000005,wifi running,0.017020146
134.632,136.875,2.242999999999995,wifi scan,0.42595467199999903
136.875,144.65,7.775000000000006,wifi running,0.01677845000000001
144.65,146.804,2.1539999999999964,wifi scan,0.4090532159999993
146.804,154.673,7.869,wifi running,0.016981301999999997
154.673,156.893,2.219999999999999,wifi scan,0.4215868799999998
156.893,164.698,7.805000000000007,wifi running,0.01684319000000001
164.698,166.786,2.087999999999994,wifi scan,0.39651955199999883
166.786,174.743,7.956999999999994,wifi running,0.017171205999999984
174.743,176.873,2.1299999999999955,wifi scan,0.4044955199999991
176.873,184.757,7.8840000000000146,wifi running,0.01701367200000003
184.757,186.942,2.1850000000000023,wifi scan,0.4149402400000004
186.942,194.809,7.86699999999999,wifi running,0.01697698599999998
194.809,196.782,1.9730000000000132,wifi scan,0.3746805920000025
196.782,204.88,8.097999999999985,wifi running,0.017475483999999965
204.88,206.924,2.044000000000011,wifi scan,0.38816377600000207
206.924,214.916,7.99199999999999,wifi running,0.017246735999999978
214.916,216.903,1.9869999999999948,wifi scan,0.37733924799999896
216.903,224.961,8.058000000000021,wifi running,0.017389164000000044
224.961,227.039,2.0779999999999745,wifi scan,0.39462051199999515
227.039,235.008,7.9690000000000225,wifi running,0.017197102000000047
235.008,237.131,2.1229999999999905,wifi scan,0.40316619199999815
237.131,245.06,7.929000000000002,wifi running,0.017110782
245.06,247.215,2.155000000000001,wifi scan,0.4092431200000002
247.215,255.122,7.907000000000011,wifi running,0.01706330600000002
255.122,257.206,2.084000000000003,wifi scan,0.3957599360000006
257.206,265.169,7.962999999999965,wifi running,0.017184153999999924
265.169,267.238,2.069000000000017,wifi scan,0.3929113760000032
267.238,275.223,7.985000000000014,wifi running,0.01723163000000003
275.223,277.27,2.0469999999999686,wifi scan,0.388733487999994
277.27,285.26800000000003,7.998000000000047,wifi running,0.0172596840000001
285.26800000000003,287.302,2.033999999999992,wifi scan,0.38626473599999844
287.302,295.31,8.007999999999981,wifi running,0.01728126399999996
295.31,297.339,2.0289999999999964,wifi scan,0.3853152159999993
297.339,305.365,8.02600000000001,wifi running,0.01732010800000002
305.365,307.503,2.137999999999977,wifi scan,0.4060147519999956
307.503,309.73,2.2270000000000323,wifi running,0.004805866000000069
305.365,309.73,4.365000000000009,gps,0.6970555800000013
305.365,306.301,0.9359999999999786,gps,0.14947171199999656
308.664,309.73,1.066000000000031,gps,0.1702316720000049

