Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.75,309.75,screen bright,231.28041299999995
0,4.024,4.024,wifi running,0.008683792
4.024,6.302,2.2779999999999996,wifi scan,0.4326013119999999
6.302,14.052,7.75,wifi running,0.0167245
14.052,15.477,1.4250000000000007,wifi scan,0.2706132000000001
15.477,24.106,8.629000000000001,wifi running,0.018621382000000002
24.106,26.261,2.1549999999999976,wifi scan,0.4092431199999995
26.261,34.137,7.876000000000001,wifi running,0.016996408
34.137,36.3,2.1629999999999967,wifi scan,0.41076235199999933
36.3,44.188,7.888000000000005,wifi running,0.01702230400000001
44.188,46.437,2.2489999999999952,wifi scan,0.4270940959999991
46.437,54.236,7.7989999999999995,wifi running,0.016830242
54.236,56.387,2.1510000000000034,wifi scan,0.4084835040000006
56.387,64.279,7.891999999999996,wifi running,0.01703093599999999
64.279,66.525,2.2460000000000093,wifi scan,0.42652438400000176
66.525,74.33,7.804999999999993,wifi running,0.016843189999999984
74.33,76.543,2.213000000000008,wifi scan,0.42025755200000153
76.543,84.355,7.811999999999998,wifi running,0.01685829599999999
84.355,86.673,2.317999999999998,wifi scan,0.4401974719999996
86.673,94.407,7.733999999999995,wifi running,0.016689971999999987
94.407,96.53,2.1230000000000047,wifi scan,0.40316619200000087
96.53,104.44200000000001,7.912000000000006,wifi running,0.01707409600000001
104.44200000000001,106.445,2.002999999999986,wifi scan,0.3803777119999973
106.445,114.47999999999999,8.034999999999997,wifi running,0.017339529999999992
114.47999999999999,116.57300000000001,2.0930000000000177,wifi scan,0.39746907200000337
116.57300000000001,124.524,7.950999999999993,wifi running,0.017158257999999985
124.524,126.616,2.0919999999999987,wifi scan,0.39727916799999974
126.616,134.574,7.958000000000013,wifi running,0.017173364000000024
134.574,136.644,2.069999999999993,wifi scan,0.39310127999999867
136.644,144.603,7.959000000000003,wifi running,0.017175522000000006
144.603,146.751,2.147999999999996,wifi scan,0.4079137919999992
146.751,154.629,7.877999999999986,wifi running,0.017000723999999967
154.629,156.72899999999998,2.0999999999999943,wifi scan,0.3987983999999989
156.72899999999998,164.649,7.920000000000016,wifi running,0.01709136000000003
164.649,166.747,2.098000000000013,wifi scan,0.39841859200000246
166.747,174.68,7.932999999999993,wifi running,0.017119413999999982
174.68,176.68,2.0,wifi scan,0.379808
176.68,184.72,8.039999999999992,wifi running,0.01735031999999998
184.72,186.729,2.0090000000000146,wifi scan,0.38151713600000275
186.729,194.756,8.026999999999987,wifi running,0.017322265999999968
194.756,196.775,2.0190000000000055,wifi scan,0.383416176000001
196.775,204.802,8.026999999999987,wifi running,0.017322265999999968
204.802,206.801,1.9989999999999952,wifi scan,0.3796180959999991
206.801,214.859,8.058000000000021,wifi running,0.017389164000000044
214.859,216.90699999999998,2.0479999999999734,wifi scan,0.3889233919999949
216.90699999999998,224.911,8.004000000000019,wifi running,0.017272632000000038
224.911,226.881,1.9699999999999989,wifi scan,0.37411087999999976
226.881,234.952,8.070999999999998,wifi running,0.017417217999999995
234.952,237.022,2.069999999999993,wifi scan,0.39310127999999867
237.022,244.99099999999999,7.968999999999994,wifi running,0.017197101999999985
244.99099999999999,247.049,2.058000000000021,wifi scan,0.390822432000004
247.049,255.048,7.998999999999995,wifi running,0.01726184199999999
255.048,257.089,2.040999999999997,wifi scan,0.38759406399999935
257.089,265.102,8.012999999999977,wifi running,0.01729205399999995
265.102,267.01800000000003,1.9160000000000537,wifi scan,0.3638560640000102
267.01800000000003,275.588,8.569999999999993,wifi running,0.018494059999999982
275.588,277.554,1.9659999999999513,wifi scan,0.37335126399999075
277.554,285.625,8.071000000000026,wifi running,0.017417218000000054
285.625,287.596,1.9710000000000036,wifi scan,0.37430078400000066
287.596,295.645,8.048999999999978,wifi running,0.017369741999999952
295.645,297.633,1.9879999999999995,wifi scan,0.37752915199999987
297.633,305.664,8.031000000000006,wifi running,0.01733089800000001
305.664,307.619,1.955000000000041,wifi scan,0.37126232000000775
307.619,309.75,2.130999999999972,wifi running,0.0045986979999999384
305.664,309.75,4.086000000000013,gps,0.652501512000002
305.664,306.25,0.5860000000000127,gps,0.09357951200000202
308.644,309.75,1.1059999999999945,gps,0.1766193519999991

