Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.65,309.65,screen bright,231.20574619999994
0,4.073,4.073,wifi running,0.008789534
4.073,6.323,2.25,wifi scan,0.427284
6.323,14.094,7.770999999999999,wifi running,0.016769817999999995
14.094,15.491,1.3970000000000002,wifi scan,0.26529588800000004
15.491,24.138,8.647000000000002,wifi running,0.018660226000000002
24.138,26.392,2.253999999999998,wifi scan,0.42804361599999957
26.392,34.203,7.8110000000000035,wifi running,0.016856138000000007
34.203,36.62,2.4169999999999945,wifi scan,0.4589979679999989
36.62,44.243,7.623000000000005,wifi running,0.016450434000000007
44.243,46.557,2.314,wifi scan,0.43943785599999996
46.557,54.287,7.729999999999997,wifi running,0.016681339999999992
54.287,56.444,2.1570000000000036,wifi scan,0.40962292800000066
56.444,64.337,7.893000000000001,wifi running,0.017033094
64.337,66.549,2.2120000000000033,wifi scan,0.4200676480000006
66.549,74.372,7.822999999999993,wifi running,0.016882033999999983
74.372,76.66,2.2879999999999967,wifi scan,0.43450035199999937
76.66,84.42,7.760000000000005,wifi running,0.01674608000000001
84.42,86.709,2.2890000000000015,wifi scan,0.4346902560000003
86.709,94.47399999999999,7.764999999999986,wifi running,0.01675686999999997
94.47399999999999,96.74799999999999,2.274000000000001,wifi scan,0.43184169600000016
96.74799999999999,104.509,7.76100000000001,wifi running,0.01674823800000002
104.509,106.787,2.278000000000006,wifi scan,0.43260131200000107
106.787,114.559,7.771999999999991,wifi running,0.01677197599999998
114.559,116.718,2.159000000000006,wifi scan,0.41000273600000114
116.718,124.592,7.873999999999995,wifi running,0.016992091999999986
124.592,126.755,2.1629999999999967,wifi scan,0.41076235199999933
126.755,134.619,7.864000000000004,wifi running,0.016970512000000007
134.619,136.887,2.2680000000000007,wifi scan,0.4307022720000001
136.887,144.636,7.748999999999995,wifi running,0.016722341999999987
144.636,146.93,2.294000000000011,wifi scan,0.4356397760000021
146.93,154.66,7.72999999999999,wifi running,0.016681339999999975
154.66,156.865,2.2050000000000125,wifi scan,0.41873832000000233
156.865,164.69299999999998,7.8279999999999745,wifi running,0.016892823999999942
164.69299999999998,166.792,2.099000000000018,wifi scan,0.39860849600000337
166.792,174.722,7.930000000000007,wifi running,0.017112940000000014
174.722,176.835,2.1129999999999995,wifi scan,0.4012671519999999
176.835,184.775,7.939999999999998,wifi running,0.017134519999999993
184.775,186.763,1.9879999999999995,wifi scan,0.37752915199999987
186.763,194.82,8.056999999999988,wifi running,0.017387005999999972
194.82,196.794,1.974000000000018,wifi scan,0.3748704960000034
196.794,204.861,8.066999999999979,wifi running,0.01740858599999995
204.861,206.929,2.068000000000012,wifi scan,0.3927214720000023
206.929,214.90699999999998,7.97799999999998,wifi running,0.017216523999999955
214.90699999999998,216.974,2.0670000000000073,wifi scan,0.3925315680000014
216.974,224.94400000000002,7.970000000000027,wifi running,0.017199260000000056
224.94400000000002,227.20499999999998,2.2609999999999673,wifi scan,0.42937294399999376
227.20499999999998,234.993,7.788000000000011,wifi running,0.01680650400000002
234.993,237.06799999999998,2.0749999999999886,wifi scan,0.3940507999999978
237.06799999999998,245.055,7.987000000000023,wifi running,0.017235946000000047
245.055,247.152,2.09699999999998,wifi scan,0.39822868799999617
247.152,255.1,7.9480000000000075,wifi running,0.017151784000000014
255.1,257.224,2.1239999999999952,wifi scan,0.40335609599999905
257.224,265.623,8.399000000000001,wifi running,0.018125042
265.623,267.865,2.2420000000000186,wifi scan,0.4257647680000035
267.865,275.65,7.784999999999968,wifi running,0.01680002999999993
275.65,277.80899999999997,2.158999999999992,wifi scan,0.4100027359999984
277.80899999999997,285.675,7.866000000000042,wifi running,0.01697482800000009
285.675,287.721,2.0459999999999923,wifi scan,0.3885435839999985
287.721,295.699,7.978000000000009,wifi running,0.017216524000000018
295.699,297.882,2.1829999999999927,wifi scan,0.4145604319999986
297.882,305.739,7.856999999999971,wifi running,0.016955405999999937
305.739,307.838,2.0990000000000464,wifi scan,0.3986084960000088
307.838,309.65,1.811999999999955,wifi running,0.003910295999999903
305.739,309.65,3.9110000000000014,gps,0.6245554120000001
305.739,306.225,0.48600000000004684,gps,0.07761031200000747
308.562,309.65,1.0879999999999654,gps,0.17374489599999446

