Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.635,309.635,screen bright,231.19454617999995
0,4.117,4.117,wifi running,0.008884485999999999
4.117,6.213,2.096,wifi scan,0.398038784
6.213,14.113,7.8999999999999995,wifi running,0.017048199999999996
14.113,15.537,1.4240000000000013,wifi scan,0.2704232960000002
15.537,24.15,8.612999999999998,wifi running,0.018586853999999993
24.15,26.391,2.2409999999999997,wifi scan,0.4255748639999999
26.391,34.194,7.803000000000004,wifi running,0.016838874000000007
34.194,36.412,2.2179999999999964,wifi scan,0.4212070719999993
36.412,44.305,7.893000000000001,wifi running,0.017033094
44.305,46.535,2.229999999999997,wifi scan,0.4234859199999994
46.535,54.337,7.802000000000007,wifi running,0.016836716000000012
54.337,56.416,2.0789999999999935,wifi scan,0.3948104159999987
56.416,64.371,7.954999999999998,wifi running,0.017166889999999994
64.371,66.61,2.2390000000000043,wifi scan,0.4251950560000008
66.61,74.406,7.7960000000000065,wifi running,0.016823768000000013
74.406,76.62,2.2139999999999986,wifi scan,0.4204474559999997
76.62,84.435,7.814999999999998,wifi running,0.016864769999999994
84.435,86.83,2.394999999999996,wifi scan,0.45482007999999924
86.83,94.476,7.646000000000001,wifi running,0.016500068
94.476,96.75800000000001,2.2820000000000107,wifi scan,0.43336092800000203
96.75800000000001,104.519,7.760999999999996,wifi running,0.016748237999999988
104.519,106.69,2.1709999999999923,wifi scan,0.41228158399999854
106.69,114.55,7.859999999999999,wifi running,0.01696188
114.55,116.804,2.254000000000005,wifi scan,0.4280436160000009
116.804,124.578,7.774000000000001,wifi running,0.016776292
124.578,126.757,2.179000000000002,wifi scan,0.41380081600000035
126.757,134.927,8.169999999999987,wifi running,0.01763085999999997
134.927,136.97899999999998,2.0519999999999925,wifi scan,0.38968300799999855
136.97899999999998,144.947,7.968000000000018,wifi running,0.017194944000000035
144.947,147.019,2.0720000000000027,wifi scan,0.3934810880000005
147.019,154.984,7.965000000000003,wifi running,0.017188470000000004
154.984,157.013,2.0289999999999964,wifi scan,0.3853152159999993
157.013,165.029,8.015999999999991,wifi running,0.01729852799999998
165.029,166.878,1.8489999999999895,wifi scan,0.351132495999998
166.878,175.08100000000002,8.203000000000031,wifi running,0.017702074000000064
175.08100000000002,177.016,1.9349999999999739,wifi scan,0.367464239999995
177.016,185.104,8.088000000000022,wifi running,0.017453904000000048
185.104,187.159,2.0549999999999784,wifi scan,0.3902527199999959
187.159,195.145,7.986000000000018,wifi running,0.017233788000000038
195.145,197.42000000000002,2.2750000000000057,wifi scan,0.43203160000000107
197.42000000000002,205.176,7.755999999999972,wifi running,0.016737447999999936
205.176,207.219,2.0430000000000064,wifi scan,0.38797387200000116
207.219,215.208,7.989000000000004,wifi running,0.017240262000000006
215.208,217.297,2.0889999999999986,wifi scan,0.39670945599999974
217.297,225.239,7.942000000000007,wifi running,0.017138836000000015
225.239,227.292,2.0529999999999973,wifi scan,0.38987291199999946
227.292,235.27,7.978000000000009,wifi running,0.017216524000000018
235.27,237.301,2.0309999999999775,wifi scan,0.3856950239999957
237.301,245.307,8.006,wifi running,0.017276948
245.307,247.34,2.0330000000000155,wifi scan,0.3860748320000029
247.34,255.347,8.007000000000005,wifi running,0.01727910600000001
255.347,257.407,2.059999999999974,wifi scan,0.39120223999999504
257.407,265.371,7.963999999999999,wifi running,0.017186311999999995
265.371,267.533,2.1620000000000346,wifi scan,0.41057244800000653
267.533,275.405,7.871999999999957,wifi running,0.016987775999999906
275.405,277.46500000000003,2.060000000000059,wifi scan,0.3912022400000112
277.46500000000003,285.442,7.976999999999975,wifi running,0.017214365999999946
285.442,287.51,2.0679999999999836,wifi scan,0.39272147199999685
287.51,295.477,7.9669999999999845,wifi running,0.017192785999999963
295.477,297.527,2.0500000000000114,wifi scan,0.3893032000000021
297.527,305.541,8.01400000000001,wifi running,0.01729421200000002
305.541,307.734,2.1929999999999836,wifi scan,0.4164594719999969
307.734,309.635,1.9010000000000105,wifi running,0.004102358000000022
305.541,309.635,4.093999999999994,gps,0.653779047999999
305.541,306.305,0.76400000000001,gps,0.12200468800000158
308.674,309.635,0.9610000000000127,gps,0.153464012000002

