Start Time (Seconds),End Time (Seconds),Duration (Seconds),Component,Energy Consumption (Joule)
0,309.781,309.781,screen bright,231.30355970799997
0,4.076,4.076,wifi running,0.008796007999999998
4.076,6.346,2.2700000000000005,wifi scan,0.4310820800000001
6.346,14.092,7.746,wifi running,0.016715868
14.092,16.461,2.368999999999998,wifi scan,0.4498825759999996
16.461,24.143,7.682000000000002,wifi running,0.016577756000000003
24.143,26.655,2.5120000000000005,wifi scan,0.47703884800000007
26.655,34.17,7.515000000000001,wifi running,0.01621737
34.17,36.68,2.509999999999998,wifi scan,0.4766590399999996
36.68,44.199,7.518999999999998,wifi running,0.016226001999999996
44.199,46.721,2.5219999999999985,wifi scan,0.4789378879999997
46.721,54.233,7.5120000000000005,wifi running,0.016210896
54.233,56.443,2.210000000000001,wifi scan,0.41968784000000015
56.443,64.263,7.820000000000007,wifi running,0.016875560000000015
64.263,66.642,2.3789999999999907,wifi scan,0.4517816159999982
66.642,74.312,7.670000000000002,wifi running,0.01655186
74.312,76.703,2.3910000000000053,wifi scan,0.454060464000001
76.703,84.332,7.628999999999991,wifi running,0.016463381999999978
84.332,86.724,2.39200000000001,wifi scan,0.4542503680000019
86.724,94.36699999999999,7.6429999999999865,wifi running,0.01649359399999997
94.36699999999999,96.81700000000001,2.450000000000017,wifi scan,0.4652648000000032
96.81700000000001,104.392,7.574999999999989,wifi running,0.016346849999999975
104.392,106.957,2.5649999999999977,wifi scan,0.48710375999999955
106.957,114.44,7.483000000000004,wifi running,0.016148314000000007
114.44,116.887,2.4470000000000027,wifi scan,0.4646950880000005
116.887,124.473,7.5859999999999985,wifi running,0.016370587999999995
124.473,126.925,2.451999999999998,wifi scan,0.4656446079999996
126.925,134.515,7.589999999999989,wifi running,0.016379219999999976
134.515,136.846,2.3310000000000173,wifi scan,0.44266622400000327
136.846,144.562,7.716000000000008,wifi running,0.016651128000000015
144.562,146.883,2.320999999999998,wifi scan,0.4407671839999996
146.883,154.595,7.711999999999989,wifi running,0.016642495999999975
154.595,157.047,2.451999999999998,wifi scan,0.4656446079999996
157.047,164.628,7.580999999999989,wifi running,0.016359797999999974
164.628,167.166,2.538000000000011,wifi scan,0.48197635200000205
167.166,174.643,7.477000000000004,wifi running,0.016135366000000005
174.643,177.085,2.4420000000000073,wifi scan,0.46374556800000133
177.085,184.663,7.578000000000003,wifi running,0.016353324000000006
184.663,187.028,2.3649999999999807,wifi scan,0.4491229599999963
187.028,194.685,7.657000000000011,wifi running,0.016523806000000023
194.685,197.077,2.391999999999996,wifi scan,0.4542503679999992
197.077,204.713,7.635999999999996,wifi running,0.01647848799999999
204.713,207.089,2.3760000000000048,wifi scan,0.4512119040000009
207.089,214.745,7.656000000000006,wifi running,0.01652164800000001
214.745,217.03,2.2849999999999966,wifi scan,0.4339306399999993
217.03,224.79399999999998,7.763999999999982,wifi running,0.01675471199999996
224.79399999999998,227.073,2.279000000000025,wifi scan,0.4327912160000047
227.073,234.829,7.756,wifi running,0.016737448
234.829,237.003,2.173999999999978,wifi scan,0.4128512959999958
237.003,244.869,7.866000000000014,wifi running,0.01697482800000003
244.869,247.128,2.258999999999986,wifi scan,0.42899313599999733
247.128,254.917,7.789000000000016,wifi running,0.016808662000000033
254.917,257.075,2.157999999999987,wifi scan,0.4098128319999975
257.075,264.951,7.876000000000033,wifi running,0.01699640800000007
264.951,267.314,2.3629999999999995,wifi scan,0.44874315199999987
267.314,274.986,7.671999999999969,wifi running,0.01655617599999993
274.986,277.039,2.0529999999999973,wifi scan,0.38987291199999946
277.039,285.04200000000003,8.003000000000043,wifi running,0.01727047400000009
285.04200000000003,287.168,2.1259999999999764,wifi scan,0.4037359039999955
287.168,295.092,7.923999999999978,wifi running,0.01709999199999995
295.092,297.414,2.3220000000000027,wifi scan,0.4409570880000005
297.414,305.131,7.7169999999999845,wifi running,0.016653285999999965
305.131,307.36,2.229000000000042,wifi scan,0.42329601600000794
307.36,309.781,2.4209999999999923,wifi running,0.005224517999999983
306.232,309.781,3.548999999999978,gps,0.5667469079999964
306.232,306.334,0.10199999999997544,gps,0.016288583999996074
308.684,309.781,1.09699999999998,gps,0.17518212399999677

